time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-09-06T21:39:36.090Z,37.0563,-97.5368,5.38,2.7,ml,,103,0.064,0.34,us,us10006mj1,2016-12-03T02:54:46.040Z,"6km ENE of Caldwell, Kansas",earthquake,1.3,3.4,0.212,18,reviewed,ismp,ismp
2016-09-06T20:52:57.600Z,36.3169,-96.965,6.767,2.7,ml,,64,,0.18,us,us10006mim,2016-12-03T02:54:46.040Z,"14km W of Pawnee, Oklahoma",earthquake,1.2,1.2,,,reviewed,tul,tul
2016-09-06T19:52:28.000Z,36.9403,-97.9026,4.789,2.8,ml,,39,,0.28,us,us10006mhv,2016-12-03T02:54:46.040Z,"21km NW of Medford, Oklahoma",earthquake,1,1.6,,,reviewed,tul,tul
2016-09-06T18:33:49.200Z,36.9371,-97.9073,4.881,3.5,ml,,43,,0.21,us,us10006mhb,2016-12-03T02:54:45.040Z,"21km NW of Medford, Oklahoma",earthquake,0.9,1.1,,,reviewed,tul,tul
2016-09-06T17:49:45.040Z,36.9241,-97.9341,9.53,3.7,mb_lg,,87,0.04,0.76,us,us10006mh8,2016-12-03T02:54:45.040Z,"22km NW of Medford, Oklahoma",earthquake,1.4,7.9,0.067,58,reviewed,us,us
2016-09-06T17:48:34.200Z,36.9372,-97.9125,4.448,3.9,mwr,,45,,0.3,us,us10006mgy,2016-12-03T02:54:45.040Z,"21km NW of Medford, Oklahoma",earthquake,0.7,2.3,0.065,23,reviewed,tul,us
2016-09-06T17:13:47.900Z,36.3828,-96.9364,6.715,2.9,ml,,63,,0.24,us,us10006mgn,2016-12-03T02:54:45.040Z,"12km WNW of Pawnee, Oklahoma",earthquake,1.3,2.5,,,reviewed,tul,tul
2016-09-06T13:00:00.800Z,35.9427,-97.2957,5.69,2.8,ml,,55,,0.52,us,us10006mdx,2016-12-03T02:54:45.040Z,"3km W of Langston, Oklahoma",earthquake,1.3,6.1,,,reviewed,tul,tul
2016-09-06T07:57:03.700Z,35.9486,-96.7702,4.832,2.6,ml,,59,,0.36,us,us10006mcl,2016-12-03T02:54:45.040Z,"4km S of Cushing, Oklahoma",earthquake,1,1.7,,,reviewed,tul,tul
2016-09-06T06:49:27.000Z,35.6619,-97.1763,5.595,2.7,ml,,60,,0.53,us,us10006mcd,2016-12-03T02:54:45.040Z,"1km E of Luther, Oklahoma",earthquake,1.7,5.7,,,reviewed,tul,tul
2016-09-05T21:15:46.200Z,36.3557,-97.4312,5,3.1,ml,,42,,0.17,us,us10006kp6,2016-12-03T02:54:44.040Z,"14km WNW of Perry, Oklahoma",earthquake,1.2,1.8,,,reviewed,tul,tul
2016-09-05T20:33:07.200Z,36.7052,-98.2371,8.124,2.7,ml,,109,,0.28,us,us10006knu,2016-12-03T02:54:44.040Z,"12km ESE of Cherokee, Oklahoma",earthquake,1.6,5.1,,,reviewed,tul,tul
2016-09-05T13:57:20.300Z,36.4613,-98.7702,5.806,2.8,ml,,71,,0.35,us,us10006kl4,2016-12-03T02:54:43.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.8,3.7,,,reviewed,tul,tul
2016-09-05T11:00:55.500Z,36.4203,-96.9153,5.226,2.9,ml,,68,,0.39,us,us10006kk7,2016-12-03T02:54:43.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,7.2,,,reviewed,tul,tul
2016-09-05T08:28:27.300Z,32.9802,-88.0872,0.01,2.6,md,,126,0.219,0.63,us,us10006kkv,2016-12-03T02:54:43.040Z,"17km SSE of Aliceville, Alabama",earthquake,3,5.7,0.009,5,reviewed,nm,nm
2016-09-05T05:46:53.000Z,36.1688,-96.9056,6.291,2.7,ml,,66,,0.68,us,us10006kga,2016-12-03T02:54:43.040Z,"14km ENE of Stillwater, Oklahoma",earthquake,1.1,5.8,,,reviewed,tul,tul
2016-09-05T02:37:38.900Z,36.4198,-97.3616,7.743,2.7,ml,,43,,0.42,us,us10006kf8,2016-12-03T02:54:42.040Z,"15km NNW of Perry, Oklahoma",earthquake,0.6,6.5,,,reviewed,tul,tul
2016-09-05T01:13:01.900Z,36.4379,-96.9413,8.112,2.9,ml,,70,,0.2,us,us10006kem,2016-12-03T02:54:42.040Z,"16km NW of Pawnee, Oklahoma",earthquake,0.8,8.6,,,reviewed,tul,tul
2016-09-04T20:03:06.900Z,36.038,-96.7809,5.06,3.1,ml,,54,,0.57,us,us10006kda,2016-12-03T02:54:42.040Z,"6km NNW of Cushing, Oklahoma",earthquake,1.3,3.8,,,reviewed,tul,tul
2016-09-04T18:29:29.800Z,30.0952,-79.5416,0,3.8,ml,,108,2.233,0.79,us,us10006kp2,2016-12-03T02:54:41.040Z,"168km E of Saint Augustine Beach, Florida",experimental explosion,3.8,2,0.049,54,reviewed,us,us
2016-09-04T18:28:56.800Z,36.4687,-97.2661,5.749,2.8,ml,,45,,0.36,us,us10006kcv,2016-12-03T02:54:41.040Z,"19km N of Perry, Oklahoma",earthquake,1.5,5.7,,,reviewed,tul,tul
2016-09-04T18:08:11.600Z,36.4147,-96.8676,6.232,2.7,ml,,69,,0.49,us,us10006kcr,2016-12-03T02:54:41.040Z,"10km NNW of Pawnee, Oklahoma",earthquake,1.5,7.2,,,reviewed,tul,tul
2016-09-04T16:37:08.100Z,36.4169,-96.8862,3.134,2.8,ml,,69,,0.41,us,us10006kcd,2016-12-03T02:54:41.040Z,"11km NW of Pawnee, Oklahoma",earthquake,1.6,9.3,,,reviewed,tul,tul
2016-09-04T14:29:23.100Z,36.4299,-96.9211,8.137,3,ml,,70,,0.41,us,us10006kc2,2016-12-03T02:54:41.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.2,7,,,reviewed,tul,tul
2016-09-04T12:56:04.900Z,36.4124,-96.8891,1.47,3,ml,,68,,0.5,us,us10006kbt,2016-12-03T02:54:41.040Z,"11km NW of Pawnee, Oklahoma",earthquake,1.6,7.9,,,reviewed,tul,tul
2016-09-04T12:16:46.800Z,36.4189,-96.8948,5.784,2.9,ml,,69,,0.4,us,us10006kbl,2016-12-03T02:54:41.040Z,"12km NW of Pawnee, Oklahoma",earthquake,1.4,7,,,reviewed,tul,tul
2016-09-04T09:33:08.390Z,38.9924,-99.5042,5,2.6,mb_lg,,67,0.254,1.19,us,us10006kb0,2016-12-03T02:54:41.040Z,"7km NE of Ellis, Kansas",earthquake,5,2,0.117,19,reviewed,us,us
2016-09-04T08:48:26.500Z,36.427,-96.9046,5.348,2.5,ml,,70,,0.2,us,us10006kaq,2016-12-03T02:54:40.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1.6,3.1,,,reviewed,tul,tul
2016-09-04T08:16:22.000Z,36.4678,-97.2694,7.536,2.5,ml,,45,,0.3,us,us10006kag,2016-12-03T02:54:40.040Z,"19km N of Perry, Oklahoma",earthquake,0.7,7.2,,,reviewed,tul,tul
2016-09-04T08:05:16.200Z,34.5913,-96.2376,10.527,2.6,ml,,261,,0.34,us,us10006kab,2016-12-03T02:54:40.040Z,"6km NNW of Coalgate, Oklahoma",earthquake,3.5,6.7,,,reviewed,tul,tul
2016-09-04T06:27:50.300Z,36.0358,-96.7838,5.054,2.5,ml,,53,,0.49,us,us10006k9j,2016-12-03T02:54:40.040Z,"5km NNW of Cushing, Oklahoma",earthquake,1.2,3.6,,,reviewed,tul,tul
2016-09-04T06:16:00.000Z,35.6551,-97.1863,4.045,2.8,ml,,47,,0.5,us,us10006k9e,2016-12-03T02:54:40.040Z,"1km SE of Luther, Oklahoma",earthquake,0.6,4.3,,,reviewed,tul,tul
2016-09-04T05:44:34.400Z,36.4096,-96.8513,6.036,2.5,ml,,64,,0.47,us,us10006k98,2016-12-03T02:54:40.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul
2016-09-04T04:33:30.900Z,36.3126,-96.9733,5.961,2.7,ml,,63,,0.15,us,us10006k8x,2016-12-03T02:54:40.040Z,"15km W of Pawnee, Oklahoma",earthquake,1.2,1.7,,,reviewed,tul,tul
2016-09-04T04:20:28.000Z,36.3195,-96.965,5.972,3.2,ml,,56,,0.48,us,us10006k8v,2016-12-03T02:54:40.040Z,"14km W of Pawnee, Oklahoma",earthquake,2.2,7.5,,,reviewed,tul,tul
2016-09-04T03:55:46.400Z,36.0387,-96.7784,5.159,3.2,ml,,54,,0.4,us,us10006k8t,2016-12-03T02:54:40.040Z,"6km N of Cushing, Oklahoma",earthquake,1.8,5.7,,,reviewed,tul,tul
2016-09-04T03:18:10.800Z,36.6185,-98.4247,4.431,2.5,ml,,96,,0.37,us,us10006nhh,2016-12-03T02:54:40.040Z,"15km WNW of Helena, Oklahoma",earthquake,1.3,6.1,,,reviewed,tul,tul
2016-09-04T03:15:56.400Z,36.4155,-96.8844,3.551,3.1,ml,,68,,0.54,us,us10006k8m,2016-12-03T02:54:40.040Z,"11km NW of Pawnee, Oklahoma",earthquake,1.8,7.8,,,reviewed,tul,tul
2016-09-04T03:01:48.900Z,36.3202,-96.9641,6.578,2.7,ml,,56,,0.15,us,us10006k8k,2016-12-03T02:54:40.040Z,"14km W of Pawnee, Oklahoma",earthquake,1.2,5.4,,,reviewed,tul,tul
2016-09-04T02:43:59.300Z,36.3164,-96.9659,4.567,2.9,ml,,56,,0.55,us,us10006k8g,2016-12-03T02:54:40.040Z,"14km W of Pawnee, Oklahoma",earthquake,2.1,7.9,,,reviewed,tul,tul
2016-09-04T01:41:10.900Z,36.4417,-96.8908,6.255,2.7,ml,,72,,0.24,us,us10006k83,2016-12-03T02:54:40.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1,4.6,,,reviewed,tul,tul
2016-09-04T00:36:02.000Z,36.2756,-97.5114,6.67,2.7,ml,,43,,0.51,us,us10006k7r,2016-12-03T02:54:39.040Z,"20km W of Perry, Oklahoma",earthquake,0.9,6.7,,,reviewed,tul,tul
2016-09-04T00:18:39.500Z,36.2768,-97.5143,6.864,2.6,ml,,41,,0.62,us,us10006k7n,2016-12-03T02:54:39.040Z,"20km W of Perry, Oklahoma",earthquake,1.2,6.6,,,reviewed,tul,tul
2016-09-03T23:56:36.600Z,36.4148,-96.8557,8.275,3,ml,,91,,0.41,us,us10006k7d,2016-12-03T02:54:39.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,1.4,6.2,,,reviewed,tul,tul
2016-09-03T23:17:26.500Z,36.4054,-96.8155,4.689,2.6,ml,,73,,0.39,us,us10006k6z,2016-12-03T02:54:39.040Z,"7km N of Pawnee, Oklahoma",earthquake,2.2,7.5,,,reviewed,tul,tul
2016-09-03T21:45:23.400Z,36.434,-96.9313,8.174,2.8,ml,,70,,0.2,us,us10006k6f,2016-12-03T02:54:39.040Z,"15km NW of Pawnee, Oklahoma",earthquake,1.5,8.6,,,reviewed,tul,tul
2016-09-03T21:43:14.600Z,36.4315,-96.9323,7.837,2.7,ml,,84,,0.31,us,us10006k6c,2016-12-03T02:54:39.040Z,"15km NW of Pawnee, Oklahoma",earthquake,0.8,4.8,,,reviewed,tul,tul
2016-09-03T20:50:24.700Z,36.3118,-96.9725,5.254,3,ml,,55,,0.16,us,us10006k5z,2016-12-03T02:54:39.040Z,"15km W of Pawnee, Oklahoma",earthquake,1.2,2.1,,,reviewed,tul,tul
2016-09-03T20:35:11.300Z,36.3162,-96.9662,8.477,2.8,ml,,64,,0.2,us,us10006k5w,2016-12-03T02:54:39.040Z,"14km W of Pawnee, Oklahoma",earthquake,1.5,8.1,,,reviewed,tul,tul
2016-09-03T19:05:20.500Z,36.2806,-96.9566,5,2.7,ml,,64,,0.22,us,us10006k56,2016-12-03T02:54:38.040Z,"15km WSW of Pawnee, Oklahoma",earthquake,0.5,2.3,,,reviewed,tul,tul
2016-09-03T19:02:23.800Z,36.4353,-96.9351,7.678,2.7,ml,,114,,0.41,us,us10006qa5,2016-12-03T02:54:38.040Z,"15km NW of Pawnee, Oklahoma",earthquake,0.8,4.7,,,reviewed,tul,tul
2016-09-03T18:38:51.900Z,36.2137,-97.5725,6.32,3,ml,,30,,0.32,us,us10006k54,2016-12-03T02:54:38.040Z,"26km WSW of Perry, Oklahoma",earthquake,1,3.7,,,reviewed,tul,tul
2016-09-03T18:07:04.400Z,36.4074,-96.853,8.148,2.5,ml,,91,,0.42,us,us10006k4t,2016-12-03T02:54:38.040Z,"8km NNW of Pawnee, Oklahoma",earthquake,1.4,8.5,,,reviewed,tul,tul
2016-09-03T17:36:24.800Z,36.4487,-96.8796,8.014,2.6,ml,,73,,0.24,us,us10006k1l,2016-12-03T02:54:38.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,0.9,8.8,,,reviewed,tul,tul
2016-09-03T15:53:31.900Z,36.4258,-96.9357,12.842,2.9,ml,,69,,0.17,us,us10006k0k,2016-12-03T02:54:38.040Z,"15km NW of Pawnee, Oklahoma",earthquake,1.5,5.7,,,reviewed,tul,tul
2016-09-03T15:31:40.900Z,36.4187,-96.8838,6.47,3.4,ml,,66,,0.57,us,us10006k0c,2016-12-03T02:54:38.040Z,"11km NW of Pawnee, Oklahoma",earthquake,0.8,7.2,,,reviewed,tul,tul
2016-09-03T15:25:00.500Z,36.4133,-96.8579,7.975,2.9,ml,,68,,0.25,us,us10006k08,2016-12-03T02:54:38.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,1.8,7,,,reviewed,tul,tul
2016-09-03T14:56:32.000Z,36.4138,-96.8594,7.989,2.6,ml,,69,,0.36,us,us10006k00,2016-12-03T02:54:38.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,1.6,6.8,,,reviewed,tul,tul
2016-09-03T14:47:04.200Z,36.4141,-96.8589,8.304,3.3,ml,,69,,0.31,us,us10006jzx,2016-12-03T02:54:38.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,1.2,5.4,,,reviewed,tul,tul
2016-09-03T14:35:30.800Z,36.4266,-96.9009,8.202,2.6,ml,,70,,0.14,us,us10006jzs,2016-12-03T02:54:38.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1.2,10.1,,,reviewed,tul,tul
2016-09-03T14:09:33.400Z,36.4316,-96.9147,9.212,2.5,ml,,70,,0.21,us,us10006jzu,2016-12-03T02:54:38.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.6,9.6,,,reviewed,tul,tul
2016-09-03T14:07:16.900Z,36.405,-96.8725,5,2.5,ml,,90,,0.23,us,us10006jzf,2016-12-03T02:54:38.040Z,"9km NW of Pawnee, Oklahoma",earthquake,1.3,1.7,,,reviewed,tul,tul
2016-09-03T14:05:49.200Z,36.411,-96.868,2.646,2.6,ml,,68,,0.55,us,us10006jze,2016-12-03T02:54:38.040Z,"9km NW of Pawnee, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul
2016-09-03T14:02:21.300Z,36.8144,-97.625,4.126,2.7,ml,,52,,0.68,us,us10006jzc,2016-12-03T02:54:38.040Z,"9km E of Medford, Oklahoma",earthquake,1.2,7.6,,,reviewed,tul,tul
2016-09-03T13:49:37.500Z,36.4056,-96.8694,3.424,2.5,ml,,90,,0.17,us,us10006jz4,2016-12-03T02:54:38.040Z,"9km NW of Pawnee, Oklahoma",earthquake,1.2,3.6,,,reviewed,tul,tul
2016-09-03T13:06:06.700Z,36.4234,-96.905,8.075,2.6,ml,,69,,0.16,us,us10006jyg,2016-12-03T02:54:37.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1.2,10.1,,,reviewed,tul,tul
2016-09-03T13:02:44.800Z,36.4212,-96.9107,5.982,2.7,ml,,69,,0.12,us,us10006jyd,2016-12-03T02:54:37.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1.2,5.2,,,reviewed,tul,tul
2016-09-03T12:58:37.800Z,36.4233,-96.9093,6.162,3.6,ml,,69,,0.44,us,us10006jyc,2016-12-03T02:54:37.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1.4,3.2,,,reviewed,tul,tul
2016-09-03T12:57:36.200Z,36.4136,-96.9009,5.074,2.6,ml,,87,,0.59,us,us10006jyb,2016-12-03T02:54:37.040Z,"12km NW of Pawnee, Oklahoma",earthquake,1.4,7.2,,,reviewed,tul,tul
2016-09-03T12:39:48.800Z,36.4188,-96.881,8.144,2.7,ml,,120,,0.18,us,us10006jy6,2016-12-03T02:54:37.040Z,"11km NW of Pawnee, Oklahoma",earthquake,1.1,10.1,,,reviewed,tul,tul
2016-09-03T12:36:18.000Z,36.4055,-96.8966,6.906,2.5,ml,,67,,0.32,us,us10006v2k,2016-12-03T02:54:37.040Z,"11km NW of Pawnee, Oklahoma",earthquake,1.3,6.9,,,reviewed,tul,tul
2016-09-03T12:32:02.300Z,36.415,-96.8554,5.57,2.6,ml,,69,,0.49,us,us10006jy0,2016-12-03T02:54:37.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,0.7,7,,,reviewed,tul,tul
2016-09-03T12:25:43.500Z,36.4402,-96.8985,3.524,2.7,ml,,72,,0.32,us,us10006jxy,2016-12-03T02:54:37.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.1,2.5,,,reviewed,tul,tul
2016-09-03T12:21:25.200Z,36.4182,-96.8553,8.544,2.7,ml,,124,,0.19,us,us10006mjx,2016-12-03T02:54:37.040Z,"10km NNW of Pawnee, Oklahoma",earthquake,1.5,8.8,,,reviewed,tul,tul
2016-09-03T12:18:54.000Z,36.4178,-96.8508,8.111,2.6,ml,,92,,0.33,us,us10006p6c,2016-12-03T02:54:37.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,1.7,2.4,,,reviewed,tul,tul
2016-09-03T12:16:22.200Z,36.4148,-96.8522,7.99,3.3,ml,,68,,0.29,us,us10006jyu,2016-12-03T02:54:37.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,1.3,2.4,,,reviewed,tul,tul
2016-09-03T05:04:45.000Z,36.1812,-97.3485,6.773,2.6,ml,,42,,0.22,us,us10006jvt,2016-12-03T02:54:36.040Z,"13km SSW of Perry, Oklahoma",earthquake,1,2.9,,,reviewed,tul,tul
2016-09-03T02:39:52.800Z,35.6566,-97.1511,5.522,3.4,ml,,28,,0.35,us,us10006jv0,2016-12-03T02:54:36.040Z,"4km E of Luther, Oklahoma",earthquake,2.9,7.8,,,reviewed,tul,tul
2016-09-03T01:45:07.600Z,36.8523,-97.6967,6.897,3.4,ml,,38,,0.56,us,us10006juk,2016-12-03T02:54:36.040Z,"6km NNE of Medford, Oklahoma",earthquake,1.9,7.5,,,reviewed,tul,tul
2016-09-02T22:42:46.500Z,36.4636,-97.1752,6.164,2.6,ml,,56,,0.42,us,us10006jsx,2016-12-03T02:54:36.040Z,"21km NNE of Perry, Oklahoma",earthquake,1,6.9,,,reviewed,tul,tul
2016-09-02T01:40:16.700Z,36.9374,-97.9104,4.675,2.7,ml,,44,,0.32,us,us10006jj0,2016-12-03T02:54:33.040Z,"21km NW of Medford, Oklahoma",earthquake,1.5,6.6,,,reviewed,tul,tul
2016-09-01T11:58:24.600Z,36.4838,-98.5986,5.739,2.8,ml,,35,,0.33,us,us10006jab,2016-11-29T01:28:49.040Z,"26km NNW of Fairview, Oklahoma",earthquake,1.1,3.8,,,reviewed,tul,tul
2016-09-01T11:46:33.700Z,36.4395,-96.899,3.157,3,ml,,69,,0.45,us,us10006ja4,2016-11-29T01:28:49.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.6,7.5,,,reviewed,tul,tul
2016-09-01T06:25:19.100Z,36.4848,-98.6026,6.563,3.2,ml,,36,,0.36,us,us10006j8h,2016-11-29T01:28:49.040Z,"26km NNW of Fairview, Oklahoma",earthquake,1.2,6.5,,,reviewed,tul,tul
2016-09-01T03:48:19.430Z,39.0315,-99.6054,5.5,2.5,mb_lg,,68,0.24,0.81,us,us10006j7e,2016-11-29T01:28:49.040Z,"11km NNW of Ellis, Kansas",earthquake,3.9,6.6,0.073,49,reviewed,us,us
2016-09-01T02:19:51.020Z,37.0553,-97.5368,5.6,3.1,ml,,103,0.063,0.5,us,us10006j74,2016-11-29T01:28:49.040Z,"6km ENE of Caldwell, Kansas",earthquake,1,6.6,0.224,19,reviewed,ismp,ismp
2016-08-31T21:29:40.500Z,36.8287,-97.6961,5.422,2.5,ml,,41,,0.14,us,us10006j5a,2016-11-29T01:28:48.040Z,"4km NE of Medford, Oklahoma",earthquake,1,2.1,,,reviewed,tul,tul
2016-08-31T15:27:04.530Z,39.0227,-99.5705,5.17,3.1,mb_lg,,33,0.245,0.72,us,us10006j1s,2016-11-29T01:28:48.040Z,"9km N of Ellis, Kansas",earthquake,4.2,7.8,0.046,125,reviewed,us,us
2016-08-31T07:56:32.100Z,36.2847,-97.5114,6.843,2.6,ml,,41,,0.44,us,us10006j03,2016-11-29T01:28:48.040Z,"20km W of Perry, Oklahoma",earthquake,0.7,6.9,,,reviewed,tul,tul
2016-08-31T07:07:27.200Z,36.8126,-97.6245,3.483,2.7,ml,,53,,0.56,us,us10006izw,2016-11-29T01:28:48.040Z,"9km E of Medford, Oklahoma",earthquake,1.1,7.3,,,reviewed,tul,tul
2016-08-31T04:39:22.500Z,36.3507,-97.4306,6.744,2.6,ml,,35,,0.31,us,us10006iz3,2016-11-29T01:28:47.040Z,"14km WNW of Perry, Oklahoma",earthquake,0.9,7.4,,,reviewed,tul,tul
2016-08-31T03:24:22.900Z,36.5266,-97.8801,6.134,3.3,ml,,33,,0.47,us,us10006iy6,2016-11-29T01:28:47.040Z,"14km N of Enid, Oklahoma",earthquake,1.7,7.5,,,reviewed,tul,tul
2016-08-31T02:50:13.600Z,36.6503,-97.7108,6.896,2.5,ml,,47,,0.16,us,us10006iy3,2016-11-29T01:28:47.040Z,"17km S of Medford, Oklahoma",earthquake,1.1,3.7,,,reviewed,tul,tul
2016-08-30T18:56:40.600Z,36.6502,-97.7088,7.254,3.1,ml,,47,,0.22,us,us10006iuc,2016-11-29T01:28:47.040Z,"17km S of Medford, Oklahoma",earthquake,0.9,5,,,reviewed,tul,tul
2016-08-30T08:27:46.300Z,36.9384,-97.9081,4.182,2.6,ml,,42,,0.54,us,us20006v91,2016-11-29T01:28:46.040Z,"21km NW of Medford, Oklahoma",earthquake,1,3.4,,,reviewed,tul,tul
2016-08-30T08:24:55.300Z,36.9382,-97.9103,4.544,3,ml,,43,,0.52,us,us20006v8z,2016-11-29T01:28:46.040Z,"21km NW of Medford, Oklahoma",earthquake,1,5.9,,,reviewed,tul,tul
2016-08-30T04:40:56.300Z,36.2435,-97.7852,4.054,2.8,ml,,46,,0.34,us,us20006v7r,2016-11-29T01:28:46.040Z,"10km ESE of Waukomis, Oklahoma",earthquake,1.1,6.8,,,reviewed,tul,tul
2016-08-30T04:03:12.200Z,35.977,-97.2023,6.383,3.1,ml,,34,,0.46,us,us20006v7k,2016-11-29T01:28:46.040Z,"5km NE of Langston, Oklahoma",earthquake,1.5,6.6,,,reviewed,tul,tul
2016-08-30T01:12:03.370Z,25.8001,-99.646,37.73,3.6,mb,,247,2.341,0.73,us,us20006v7e,2016-11-29T01:28:46.040Z,"5km SSW of Hidalgo, Mexico",earthquake,11.3,9.4,0.166,9,reviewed,us,us
2016-08-29T17:55:37.300Z,36.2152,-97.5665,5.839,3,ml,,30,,0.31,us,us20006v53,2016-11-29T01:28:45.040Z,"26km WSW of Perry, Oklahoma",earthquake,1.4,7.9,,,reviewed,tul,tul
2016-08-29T17:53:52.200Z,36.2144,-97.5752,6.221,3.6,ml,,30,,0.15,us,us20006v30,2016-11-29T01:28:45.040Z,"27km WSW of Perry, Oklahoma",earthquake,1.5,3.9,,,reviewed,tul,tul
2016-08-27T08:16:08.100Z,36.3742,-97.7229,6.146,3.6,mwr,,43,,0.45,us,us20006uhm,2016-11-29T01:28:42.040Z,"14km E of Enid, Oklahoma",earthquake,2.7,7.7,0.038,67,reviewed,tul,us
2016-08-27T04:38:48.900Z,35.4929,-97.2573,7.241,2.6,ml,,50,,0.42,us,us20006ug8,2016-11-29T01:28:41.040Z,"1km ESE of Choctaw, Oklahoma",earthquake,1.4,4.1,,,reviewed,tul,tul
2016-08-26T11:58:02.100Z,36.869,-98.0151,6.797,2.9,ml,,86,,0.62,us,us20006u6q,2016-11-29T01:28:40.040Z,"26km WNW of Medford, Oklahoma",earthquake,1.2,5.4,,,reviewed,tul,tul
2016-08-26T04:23:34.100Z,37.0583,-97.5227,5.6,2.7,ml,,107,0.058,0.34,us,us20006u4c,2016-11-29T01:28:40.040Z,"8km ENE of Caldwell, Kansas",earthquake,2.4,7.1,0.182,19,reviewed,ismp,ismp
2016-08-24T11:58:27.300Z,36.2443,-97.2735,7.028,2.5,ml,,37,,0.25,us,us10006geg,2016-11-19T04:58:38.040Z,"5km SSE of Perry, Oklahoma",earthquake,1.2,2.1,,,reviewed,tul,tul
2016-08-24T10:08:56.100Z,36.0709,-96.7515,3.708,3.3,ml,,66,,0.48,us,us10006gau,2016-11-19T04:58:37.040Z,"6km SW of Yale, Oklahoma",earthquake,1,6.3,,,reviewed,tul,tul
2016-08-24T08:26:04.940Z,37.0312,-97.8438,6.24,2.7,ml,,68,0.065,0.16,us,us10006ga7,2016-11-19T04:58:37.040Z,"21km SE of Anthony, Kansas",earthquake,1.6,4.7,0.205,18,reviewed,ismp,ismp
2016-08-24T02:12:37.300Z,36.2717,-97.566,5.474,2.5,ml,,40,,0.16,us,us10006g7q,2016-11-19T04:58:37.040Z,"25km W of Perry, Oklahoma",earthquake,0.8,3.8,,,reviewed,tul,tul
2016-08-23T23:48:42.200Z,36.2741,-97.5621,5.074,2.5,ml,,52,,0.27,us,us10006g71,2016-11-19T04:58:37.040Z,"24km W of Perry, Oklahoma",earthquake,1.2,3.7,,,reviewed,tul,tul
2016-08-23T07:58:10.920Z,33.5304,-87.4256,1,2.5,mb_lg,,90,0.606,0.93,us,us10006fy5,2016-11-19T04:58:36.040Z,"21km SE of Berry, Alabama",earthquake,1.3,2,0.069,54,reviewed,us,us
2016-08-22T20:35:51.900Z,36.2741,-97.566,3.737,2.7,ml,,40,,0.18,us,us10006fvc,2016-11-19T04:58:35.040Z,"25km W of Perry, Oklahoma",earthquake,1,2.9,,,reviewed,tul,tul
2016-08-22T10:08:23.400Z,36.4463,-98.8061,5.404,2.8,ml,,68,,0.53,us,us10006fqg,2016-11-19T04:58:35.040Z,"35km NW of Fairview, Oklahoma",earthquake,2.4,5.2,,,reviewed,tul,tul
2016-08-22T08:21:59.790Z,37.087,-98.0397,6.69,2.8,ml,,104,0.057,0.49,us,us10006fq3,2016-11-19T04:58:35.040Z,"7km S of Anthony, Kansas",earthquake,1.9,6.3,0.16,17,reviewed,ismp,ismp
2016-08-22T02:53:21.300Z,36.452,-98.7753,6.848,2.5,ml,,73,,0.35,us,us10006fnm,2016-11-19T04:58:34.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.6,2.3,,,reviewed,tul,tul
2016-08-21T20:10:29.700Z,36.535,-98.9647,5.968,2.5,ml,,82,,0.43,us,us10006fm6,2016-11-19T04:58:34.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,1.3,4.7,,,reviewed,tul,tul
2016-08-21T15:58:45.800Z,36.4753,-98.7429,7.481,2.7,ml,,60,,0.52,us,us10006fla,2016-11-19T04:58:34.040Z,"32km NW of Fairview, Oklahoma",earthquake,2.1,4.3,,,reviewed,tul,tul
2016-08-21T10:49:48.900Z,37.0537,-97.8565,3.31,2.9,ml,,62,0.056,0.53,us,us10006fkc,2016-11-19T04:58:33.040Z,"19km SE of Anthony, Kansas",earthquake,1.4,5.8,0.17,18,reviewed,ismp,ismp
